Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
23246,1486108.0,C=CCN1C=CC=C(C1=O)C(=O)NC2=CC=C(C=C2)F,> [ug/mL],>40.8 [ug/mL] (The mean of the results at pH 7.4)
23247,1486109.0,CC1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C,= [ug/mL],39.7 [ug/mL] (The mean of the results at pH 7.4)
23248,1486110.0,C=CCN1C=CC=C(C1=O)C(=O)NC2=CC=C(C=C2)Cl,= [ug/mL],3.4 [ug/mL] (The mean of the results at pH 7.4)
23249,1486111.0,COC1=C(C=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C)Cl,= [ug/mL],1.5 [ug/mL] (The mean of the results at pH 7.4)
23250,1486112.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C)Cl,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
23251,1486113.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C)C,= [ug/mL],33.4 [ug/mL] (The mean of the results at pH 7.4)
23252,1486114.0,CSC1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C,= [ug/mL],38.5 [ug/mL] (The mean of the results at pH 7.4)
23253,1486116.0,CN(C)C1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C,> [ug/mL],>44.6 [ug/mL] (The mean of the results at pH 7.4)
23254,1486117.0,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C,> [ug/mL],>46.7 [ug/mL] (The mean of the results at pH 7.4)
23255,1486129.0,CCCN1C=CC=C(C1=O)C(=O)NC2=CC=C(C=C2)OC,> [ug/mL],>42.9 [ug/mL] (The mean of the results at pH 7.4)
23256,1486131.0,C1=CC=C(C(=C1)C2=NC3=C(N2O)C=CC=N3)Cl,> [ug/mL],>36.9 [ug/mL] (The mean of the results at pH 7.4)
23257,1486133.0,C1=CC2=C(N=C1)N=C(N2O)C3=C(C=C(C=C3)Cl)Cl,> [ug/mL],>42 [ug/mL] (The mean of the results at pH 7.4)
23258,1486135.0,COC1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC#C,= [ug/mL],6.3 [ug/mL] (The mean of the results at pH 7.4)
23259,1486140.0,C#CCN1C=C(C=C(C1=O)C(=O)NC2=CC=CC=C2)Cl,= [ug/mL],2.1 [ug/mL] (The mean of the results at pH 7.4)
23260,1486141.0,CN1C=C(C=C(C1=O)C(=O)NC2=CC=CC=C2)Cl,= [ug/mL],2 [ug/mL] (The mean of the results at pH 7.4)
23261,1486142.0,C=CCN1C=C(C=C(C1=O)C(=O)NC2=CC=CC=C2)Cl,= [ug/mL],6.9 [ug/mL] (The mean of the results at pH 7.4)
23262,1486173.0,CN(C)/C=C(\C=O)/C1=C(C(=NO1)C2=CC=CC=C2Cl)C#N,= [ug/mL],44.8 [ug/mL] (The mean of the results at pH 7.4)
23263,1486368.0,COC1=CC=C(C=C1)NC(=O)CS(=O)C2=CC=C(C=C2)F,> [ug/mL],>46.1 [ug/mL] (The mean of the results at pH 7.4)
23264,1486369.0,COC1=CC=C(C=C1)NC(=O)CS(=O)(=O)C2=CC=C(C=C2)F,= [ug/mL],46.9 [ug/mL] (The mean of the results at pH 7.4)
23265,1486373.0,COC1=CC=C(C=C1)NC(=O)CS(=O)C2=CC=CC=C2Cl,> [ug/mL],>48.6 [ug/mL] (The mean of the results at pH 7.4)
23266,1486374.0,COC1=CC=C(C=C1)NC(=O)CS(=O)(=O)C2=CC=CC=C2Cl,= [ug/mL],43.8 [ug/mL] (The mean of the results at pH 7.4)
23267,1486398.0,C1COCCN1C(=O)CSC2=CC=C(C=C2)F,> [ug/mL],>38.3 [ug/mL] (The mean of the results at pH 7.4)
23268,1486400.0,C1COCCN1C(=O)CSC2=CC=CC=C2Cl,> [ug/mL],>40.8 [ug/mL] (The mean of the results at pH 7.4)
23269,1486407.0,C1COCCN1C(=O)CS(=O)(=O)C2=CC=C(C=C2)F,> [ug/mL],>43.1 [ug/mL] (The mean of the results at pH 7.4)
23270,1486409.0,C1COCCN1C(=O)CS(=O)(=O)C2=CC=CC=C2Cl,= [ug/mL],43.8 [ug/mL] (The mean of the results at pH 7.4)
23271,1486470.0,C1=CC=NC(=C1)C2=NN=C3N2C=C(C=C3Cl)C(F)(F)F,= [ug/mL],27.2 [ug/mL] (The mean of the results at pH 7.4)
23272,1486578.0,C1=CC=C(C=C1)N2C(=O)C(=CN2)C3=CC=CC=C3Cl,= [ug/mL],40.1 [ug/mL] (The mean of the results at pH 7.4)
23273,1486600.0,CCOC(=O)NC(=O)C1=CN(C(=O)NC1=O)C2=CC=C(C=C2)OC,= [ug/mL],9.1 [ug/mL] (The mean of the results at pH 7.4)
23274,1486629.0,CC1=CC(=NC(=C1S(=O)(=O)C2=CC=CC=C2)OC)C,= [ug/mL],41.3 [ug/mL] (The mean of the results at pH 7.4)
23275,1486675.0,C1=CC(=CC(=C1)C(F)(F)F)C2=CN(N=C2)C3=CC=CC(=C3)C(=O)O,= [ug/mL],36.5 [ug/mL] (The mean of the results at pH 7.4)
23276,1486741.0,C1=CC(=CC(=C1)C(F)(F)F)C2=NC(=NO2)C3=CC=NC=C3,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
23277,1486742.0,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=NC=C3)C(F)(F)F,= [ug/mL],7.6 [ug/mL] (The mean of the results at pH 7.4)
23278,1486744.0,C1=CC(=C(C(=C1)F)C2=NC(=NO2)C3=CC=NC=C3)F,= [ug/mL],14.7 [ug/mL] (The mean of the results at pH 7.4)
23279,1486770.0,CC1=C(OC(=N1)C2=CC=C(C=C2)Cl)C(=O)NC,> [ug/mL],>37.6 [ug/mL] (The mean of the results at pH 7.4)
23280,1486780.0,CSC1=CC=CC=C1C2=NC(=NO2)C3=CC=NC=C3,= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
23281,1486801.0,COC1=CC=C(C=C1)C2=NNC(=C2)C3CCNCC3,= [ug/mL],14.5 [ug/mL] (The mean of the results at pH 7.4)
23282,1486928.0,C1=CC(=CC=C1CONS(=O)(=O)C2=CC=C(C=C2)Cl)Cl,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
23283,1486994.0,CN(C)/C=C(\C#N)/S(=O)(=O)C1=CC=CC=C1,> [ug/mL],>35.4 [ug/mL] (The mean of the results at pH 7.4)
23284,1487002.0,CN1CCN(CC1)C2=CC=CC=C2NC(=O)C3=C(C=CC=C3F)F,> [ug/mL],>49.7 [ug/mL] (The mean of the results at pH 7.4)
23285,1487038.0,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3,= [ug/mL],6.8 [ug/mL] (The mean of the results at pH 7.4)
23286,1487305.0,CC1=C(C(=C(C=C1)Cl)C)S(=O)(=O)C2=C(C=C(NC2=O)C)C,= [ug/mL],3.3 [ug/mL] (The mean of the results at pH 7.4)
23287,1487308.0,CC1=CC(=C(C=C1)S(=O)(=O)C2=C(C=C(NC2=O)C)C)C,> [ug/mL],>43.7 [ug/mL] (The mean of the results at pH 7.4)
23288,1487318.0,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C(C=C(NC2=O)C)C,= [ug/mL],28.9 [ug/mL] (The mean of the results at pH 7.4)
23289,1487320.0,CC1=CC2=C(C=C1C)N(C(=N2)C3=CC=CNC3=O)CC4=CC(=CC=C4)F,= [ug/mL],1.3 [ug/mL] (The mean of the results at pH 7.4)
23290,1487321.0,CC1=CC2=C(C=C1C)N(C(=N2)C3=CC=CNC3=O)CC4=CC=CC=C4F,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
23291,1487322.0,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C(N=C(C=C2C)C)Cl,= [ug/mL],27 [ug/mL] (The mean of the results at pH 7.4)
23292,1487334.0,CC1=CC2=C(C=C1C)N(C(=N2)C3=CNC(=O)C=C3)CC4=CC=CC=C4,= [ug/mL],43.4 [ug/mL] (The mean of the results at pH 7.4)
23293,1487336.0,CCC1=CC=CC=C1S(=O)(=O)C2=C(N=C(C=C2C)C)Cl,= [ug/mL],24.3 [ug/mL] (The mean of the results at pH 7.4)
23294,1487337.0,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2O,= [ug/mL],24.1 [ug/mL] (The mean of the results at pH 7.4)
23295,1487338.0,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2O,= [ug/mL],37.9 [ug/mL] (The mean of the results at pH 7.4)
23296,1487341.0,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=C(C=C3)C#N)O,> [ug/mL],>39.5 [ug/mL] (The mean of the results at pH 7.4)
23297,1487349.0,C1=CC(=CC=C1C#N)C2=NC3=C(C=CC(=C3)Cl)C(=O)N2O,= [ug/mL],44 [ug/mL] (The mean of the results at pH 7.4)
23298,1487352.0,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,= [ug/mL],39.4 [ug/mL] (The mean of the results at pH 7.4)
23299,1487355.0,COC1=[N+](C=C(C=C1)NC(=O)C2=CC=C(C=C2)Cl)[O-],> [ug/mL],>41.8 [ug/mL] (The mean of the results at pH 7.4)
23300,1487437.0,CC1=C2C(=NN(C(=O)C2=NO1)CC=C)C3=CC=CC=C3,= [ug/mL],26.8 [ug/mL] (The mean of the results at pH 7.4)
23301,1487453.0,CCN1C=CC(=C(C1=O)C#N)C2=CC=CC=C2,> [ug/mL],>33.6 [ug/mL] (The mean of the results at pH 7.4)
23302,1487454.0,CCOC(=O)CN1C=CC(=C(C1=O)C#N)C2=CC=CC=C2,> [ug/mL],>42.3 [ug/mL] (The mean of the results at pH 7.4)
23303,1487460.0,C1COCCN1C2=NC=CC(=C2C#N)C3=CC=CC=C3,= [ug/mL],17.6 [ug/mL] (The mean of the results at pH 7.4)
23304,1487467.0,COC(=O)CN1C=CC(=C(C1=O)C#N)C2=CC=C(C=C2)Cl,> [ug/mL],>45.4 [ug/mL] (The mean of the results at pH 7.4)
23305,1487468.0,CNC1=NC=CC(=C1C#N)C2=CC=C(C=C2)Cl,= [ug/mL],1.5 [ug/mL] (The mean of the results at pH 7.4)
23306,1487469.0,C1COCCN1C2=NC=CC(=C2C#N)C3=CC=C(C=C3)Cl,= [ug/mL],3 [ug/mL] (The mean of the results at pH 7.4)
23307,1487504.0,CC1=CC(=NN1)C2=CC=C(C=C2)Br,= [ug/mL],4.2 [ug/mL] (The mean of the results at pH 7.4)
23308,1487507.0,C1=CC(=CC(=C1)Cl)CONC(=O)N,> [ug/mL],>30.1 [ug/mL] (The mean of the results at pH 7.4)
23309,1487521.0,C=CCN1C(=NNC1=S)CNS(=O)(=O)C2=CC=C(C=C2)F,= [ug/mL],43.3 [ug/mL] (The mean of the results at pH 7.4)
23310,1487543.0,CS(=O)(=O)NC1=CC=C(C=C1)OC2=NC=CC=N2,> [ug/mL],>39.8 [ug/mL] (The mean of the results at pH 7.4)
23311,1487580.0,CN(C)/C=C/C(=O)C1=CC(=CC=C1)OC2=NC=CC=N2,> [ug/mL],>40.4 [ug/mL] (The mean of the results at pH 7.4)
23312,1487593.0,C1=CC(=CC(=C1)C(F)(F)F)CS(=O)(=O)C2=NC=NN2,= [ug/mL],30.7 [ug/mL] (The mean of the results at pH 7.4)
23313,1487594.0,COC1=CC=C(C=C1)CS(=O)(=O)C2=NC=NN2,= [ug/mL],24 [ug/mL] (The mean of the results at pH 7.4)
23314,1487597.0,C1=CC(=C(C(=C1)Cl)CS(=O)(=O)C2=NC=NN2)F,= [ug/mL],36.3 [ug/mL] (The mean of the results at pH 7.4)
23315,1487602.0,COC1=CC=C(C=C1)CN2CCSC3=C(C2=O)C=CS3,> [ug/mL],>45.8 [ug/mL] (The mean of the results at pH 7.4)
23316,1487603.0,C1CSC2=C(C=CS2)C(=O)N1CC3=CC(=CC=C3)F,= [ug/mL],42.6 [ug/mL] (The mean of the results at pH 7.4)
23317,1487616.0,C1COCCN1CC(=O)NN=C(C2=CC=CC=C2)C3=CC=CC=C3,> [ug/mL],>48.5 [ug/mL] (The mean of the results at pH 7.4)
23318,1487644.0,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=CS2)C(=O)NC3=CN=CC=C3,= [ug/mL],1.3 [ug/mL] (The mean of the results at pH 7.4)
23319,1487658.0,C1CCN(CC1)C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4,= [ug/mL],30.6 [ug/mL] (The mean of the results at pH 7.4)
23320,1487690.0,C1COCCN1CCC2=CN3C(=C(C=N3)C#N)N=C2C4=CC=C(C=C4)F,> [ug/mL],>52.7 [ug/mL] (The mean of the results at pH 7.4)
23321,1487735.0,COC(=O)C1=CC2=CC=CC=C2N1S(=O)(=O)C3=CC=CC=C3,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
23322,1487737.0,CCOC(=O)C1=C(N=C(C=C1)C2=CC3=C(CCC3)C=C2)C,< [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
23323,1487780.0,C1=CN(N=C1)C2=CN=CC(=N2)N3C=CC=N3,= [ug/mL],10.5 [ug/mL] (The mean of the results at pH 7.4)
23324,1487790.0,CC1=CC(=NC(=N1)N2C=C(N=N2)C3=CC=CC=C3)C(F)(F)F,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
23325,1487846.0,CC(=O)CC(=O)C1C(=O)N(C(=O)N(C1=O)C)C,> [ug/mL],>36 [ug/mL] (The mean of the results at pH 7.4)
23326,1487911.0,CC1=NC(=NC=C1C(=O)NC2=CC=CC=C2)N,= [ug/mL],19 [ug/mL] (The mean of the results at pH 7.4)
23327,1487943.0,CN(C)C1=NN=C(O1)C2=CC=C(C=C2)Cl,= [ug/mL],18.9 [ug/mL] (The mean of the results at pH 7.4)
23328,1488016.0,COC1=C(C2=CC=CC=C2C=C1)S(=O)NC3CC3,> [ug/mL],>39.2 [ug/mL] (The mean of the results at pH 7.4)
23329,1488027.0,C1=CC2=C(C3=C(N2C=C1)C=C(C=C3)OCC(=O)N)C#N,= [ug/mL],1.95 [ug/mL] (The mean of the results at pH 7.4)
23330,1488033.0,CN1C(=C(SC1=O)C=NC2=CC=C(C=C2)Br)O,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
23331,1488036.0,COC1=CC=CC2=C1OC(=C2)C(=O)N,> [ug/mL],>28.7 [ug/mL] (The mean of the results at pH 7.4)
23332,1488053.0,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2CCCC3=O,> [ug/mL],>43.4 [ug/mL] (The mean of the results at pH 7.4)
23333,1488096.0,CN1C=C(C(=N1)C(F)(F)F)C(=O)NNC(=O)C2=CC=CC=C2,= [ug/mL],37.5 [ug/mL] (The mean of the results at pH 7.4)
23334,1488097.0,CC1=CC=C(C=C1)C(=O)NNC(=O)C2=CN(N=C2C(F)(F)F)C,= [ug/mL],38.8 [ug/mL] (The mean of the results at pH 7.4)
23335,1488098.0,CN1C=C(C(=N1)C(F)(F)F)C(=O)NNC(=O)C2=CC=CS2,= [ug/mL],44.5 [ug/mL] (The mean of the results at pH 7.4)
23336,1488106.0,CC1=C2C(=CC=C1)C(=CC(=N2)N3CCN(CC3)C4=NC=CC=N4)C,= [ug/mL],0.2 [ug/mL] (The mean of the results at pH 7.4)
23337,1488116.0,CCNC(=O)N1CCC(CC1)C2=NC3=CC=CC=C3S2,> [ug/mL],>43.4 [ug/mL] (The mean of the results at pH 7.4)
23338,1488117.0,CC(C)NC(=O)N1CCC(CC1)C2=NC3=CC=CC=C3S2,> [ug/mL],>45.5 [ug/mL] (The mean of the results at pH 7.4)
23339,1488170.0,CCNC1=CC(=NC(=N1)SC)N2CCOCC2,> [ug/mL],>38.2 [ug/mL] (The mean of the results at pH 7.4)
23340,1488171.0,CNC1=CC(=NC(=N1)SC)Cl,> [ug/mL],>28.4 [ug/mL] (The mean of the results at pH 7.4)
23341,1488221.0,CN(C)C1=NC=C(C(=O)N1)S(=O)(=O)C2=CC=CC=C2,> [ug/mL],>41.9 [ug/mL] (The mean of the results at pH 7.4)
23342,1488386.0,CCOC1=C(C(=CC(=N1)C)C)S(=O)(=O)C2=CC(=CC=C2)Cl,= [ug/mL],6.2 [ug/mL] (The mean of the results at pH 7.4)
23343,1488388.0,CC1=CC(=NC(=C1S(=O)(=O)C2=CC=C(C=C2)Cl)OC)C,= [ug/mL],1.7 [ug/mL] (The mean of the results at pH 7.4)
23344,1488390.0,C1=CC=C2C(=C1)NC(=N2)C3=CN=C(C=C3)Cl,= [ug/mL],31.8 [ug/mL] (The mean of the results at pH 7.4)
23345,1488429.0,COC(=O)C1=C2CS(=O)CN2C(=C1C(=O)OC)C3=CC=C(C=C3)F,> [ug/mL],>52.7 [ug/mL] (The mean of the results at pH 7.4)
23346,1488438.0,C1=CN=CC=C1C2=NC(=CS2)C3=C(C=CS3)Br,= [ug/mL],2.7 [ug/mL] (The mean of the results at pH 7.4)
23347,1488505.0,CC1=C(C(=CC=C1)S(=O)(=O)C2=C(C=C(NC2=O)C)C)C,> [ug/mL],>43.7 [ug/mL] (The mean of the results at pH 7.4)
23348,1488527.0,CC1=CC=CC=C1C2=NN=C(O2)C3=CC=CS3,= [ug/mL],3.3 [ug/mL] (The mean of the results at pH 7.4)
23349,1488546.0,CC(=O)C1=CC=C(S1)/C(=C/C2=CC=NC=C2)/C#N,= [ug/mL],4.8 [ug/mL] (The mean of the results at pH 7.4)
23350,1488696.0,CC1=NOC(=C1Cl)NC(=O)C2=CC=C(C=C2)Cl,= [ug/mL],28.2 [ug/mL] (The mean of the results at pH 7.4)
23351,1488723.0,CCOC(=O)C1=C(N=C2N1C(=CC(=C2)C)C)C,= [ug/mL],32.4 [ug/mL] (The mean of the results at pH 7.4)
23352,1488730.0,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N=C(C=C2C)C)N3CCCC3,= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
23353,1488749.0,CC1=CC(=NC(=C1S(=O)(=O)C)N(C)C)C2=CC=CC=C2,= [ug/mL],25 [ug/mL] (The mean of the results at pH 7.4)
23354,1488750.0,CC1=CC(=NC(=C1S(=O)(=O)C)NC)C2=CC=CC=C2,= [ug/mL],22.8 [ug/mL] (The mean of the results at pH 7.4)
23355,1488775.0,C1COCCN1C2=NC=CC(=C2C#N)C3=CC=C(C=C3)F,> [ug/mL],>42.5 [ug/mL] (The mean of the results at pH 7.4)
23356,1488786.0,C1=CC(=CC=C1C#CC2=CC=C(C=C2)N)N,0.00 M,
23357,1488801.0,CC1=C(C(=O)C=CN1)CC2=C(C=CC=C2Cl)Cl,> [ug/mL],>40.2 [ug/mL] (The mean of the results at pH 7.4)
23358,1488824.0,COC(=O)C1=C(C=NC=C1)N,> [ug/mL],>22.8 [ug/mL] (The mean of the results at pH 7.4)
23359,1488829.0,C1=CC2=C(C(=C1)OCC3=CN=C(S3)Cl)N=CC=C2,> [ug/mL],>41.5 [ug/mL] (The mean of the results at pH 7.4)
23360,1488846.0,CC1=CC2=C(C=C1)SCC3=C2NC(=S)N=C3,= [ug/mL],3.8 [ug/mL] (The mean of the results at pH 7.4)
23361,1488892.0,C1CSC2=C(C=CS2)C(=O)N1CC3=C(C=CC=C3Cl)F,= [ug/mL],44.4 [ug/mL] (The mean of the results at pH 7.4)
23362,1488906.0,CC(=O)CN1C(=O)C(=C(C=N1)N2CCOCC2)Cl,> [ug/mL],>40.8 [ug/mL] (The mean of the results at pH 7.4)
23363,1488907.0,COC1=NC(=NC=C1S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
23364,1488956.0,C1=CC=C(C=C1)C(=O)OCC2=CN=CS2,> [ug/mL],>32.9 [ug/mL] (The mean of the results at pH 7.4)
23365,1488960.0,C1=CSC(=C1)C(=O)OCC2=CN=CS2,> [ug/mL],>33.8 [ug/mL] (The mean of the results at pH 7.4)
23366,1488964.0,CC1=CC(=CC=C1)C(=O)OCC2=CN=CS2,= [ug/mL],28.9 [ug/mL] (The mean of the results at pH 7.4)
23367,1488965.0,C1=CC=C(C(=C1)C(=O)OCC2=CN=CS2)Cl,> [ug/mL],>38.1 [ug/mL] (The mean of the results at pH 7.4)
23368,1488969.0,C1=CC=C(C=C1)/C=C/C(=O)OCC2=CN=CS2,= [ug/mL],32.2 [ug/mL] (The mean of the results at pH 7.4)
23369,1488974.0,C1=CC=C(C=C1)NC(=O)OCC2=CN=CS2,> [ug/mL],>35.1 [ug/mL] (The mean of the results at pH 7.4)
23370,1488980.0,C1=CC=C(C(=C1)NC(=O)OCC2=CN=CS2)Cl,= [ug/mL],35.1 [ug/mL] (The mean of the results at pH 7.4)
23371,1488981.0,CC1=CC=C(C=C1)NC(=O)OCC2=CN=CS2,> [ug/mL],>37.2 [ug/mL] (The mean of the results at pH 7.4)
23372,1488983.0,COC1=CC2=C(C=C1)C(=C3N2C=CC=C3)C#N,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
23373,1489041.0,CC1=C2C(=CC=C1)C3=C(C=N2)C(=O)N(N3)C4=CC=CC=C4,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
23374,1489112.0,C1CN(CCN1CC2=CN=C(S2)Cl)C3=CC=CC=C3,= [ug/mL],40.9 [ug/mL] (The mean of the results at pH 7.4)
23375,1489114.0,C1=CC(=NN2C1=NN=C2C(F)(F)Cl)Cl,= [ug/mL],28.7 [ug/mL] (The mean of the results at pH 7.4)
23376,1489139.0,CC1=NN2C(=CC=NC2=C1Br)C3=CC=CC=C3,= [ug/mL],3.4 [ug/mL] (The mean of the results at pH 7.4)
23377,1489141.0,CC1=CC=C(C=C1)C2=CC=NC3=C(C(=NN23)C)Cl,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
23378,1489142.0,CC1=CC=C(C=C1)C2=CC=NC3=C(C(=NN23)C)Br,= [ug/mL],1.6 [ug/mL] (The mean of the results at pH 7.4)
23379,1489154.0,CC1=NN2C(=CC=NC2=C1)C3=CC(=C(C=C3)Cl)[N+](=O)[O-],= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
23380,1489155.0,CC1=NN2C(=CC=NC2=C1Cl)C3=CC=CC=N3,= [ug/mL],36.2 [ug/mL] (The mean of the results at pH 7.4)
23381,1489162.0,CCC(CC)C(=O)C1=CNC(=C1)C(=O)NCC2=CC=NC=C2,= [ug/mL],44.2 [ug/mL] (The mean of the results at pH 7.4)
23382,1489164.0,C1=CC(=CC(=C1)F)CN2C=CC(=C(C2=O)C#N)C3=CC=CO3,= [ug/mL],3.2 [ug/mL] (The mean of the results at pH 7.4)
23383,1489173.0,CCC(CC)C(=O)C1=CNC(=C1)C(=O)NCC2=CC=CC=N2,> [ug/mL],>44.9 [ug/mL] (The mean of the results at pH 7.4)
23384,1489174.0,C1CN(C=CC(=N1)C(F)(F)F)C(=O)C2=CC=C(C=C2)[N+](=O)[O-],> [ug/mL],>47 [ug/mL] (The mean of the results at pH 7.4)
23385,1489179.0,CCC(CC)C(=O)C1=CNC(=C1)C(=O)OC,> [ug/mL],>33.5 [ug/mL] (The mean of the results at pH 7.4)
23386,1489182.0,CC1=CC=CC=C1C(=O)C2=CNC(=C2)C(=O)NCCC3=CC=CC=N3,> [ug/mL],>50 [ug/mL] (The mean of the results at pH 7.4)
23387,1489183.0,CCC(CC)C(=O)C1=CNC(=C1)C(=O)NCC2=CC=CS2,= [ug/mL],4.4 [ug/mL] (The mean of the results at pH 7.4)
23388,1489198.0,C1=CC=C(C=C1)CC(=O)C2=CNC(=C2)C(=O)NCC3=CC=NC=C3,= [ug/mL],6.1 [ug/mL] (The mean of the results at pH 7.4)
23389,1489203.0,COC(=O)C1=CC(=CN1)C(=O)CC2=CC=CC=C2,> [ug/mL],>36.5 [ug/mL] (The mean of the results at pH 7.4)
23390,1489218.0,CC(=O)C1=CNC(=C1)C(=O)NCC2=CC=CC=C2OC,= [ug/mL],25.1 [ug/mL] (The mean of the results at pH 7.4)
23391,1489219.0,CC(=O)C1=CNC(=C1)C(=O)NCC2=CC=CC=C2Cl,= [ug/mL],3.5 [ug/mL] (The mean of the results at pH 7.4)
23392,1489220.0,CC(=O)C1=CNC(=C1)C(=O)NCC2=CC(=CC=C2)C(F)(F)F,= [ug/mL],2.2 [ug/mL] (The mean of the results at pH 7.4)
23393,1489221.0,CC(=O)C1=CNC(=C1)C(=O)NCC2=CC=C(C=C2)OC,= [ug/mL],12.9 [ug/mL] (The mean of the results at pH 7.4)
23394,1489228.0,COC1=CC=C(C=C1)CNC(=O)C2=CC=CN2,> [ug/mL],>34.5 [ug/mL] (The mean of the results at pH 7.4)
23395,1489232.0,COC1=C(C=C(C=C1)CNC(=O)C2=CC=CN2)Cl,> [ug/mL],>39.7 [ug/mL] (The mean of the results at pH 7.4)
23396,1489235.0,CN1C=C(N(C1=O)C)S(=O)(=O)C2=CC=CC=C2,= [ug/mL],31 [ug/mL] (The mean of the results at pH 7.4)
23397,1489239.0,CC(=O)C1=CNC(=C1)C(=O)NCC2=CC=CC=C2,= [ug/mL],9 [ug/mL] (The mean of the results at pH 7.4)
23398,1489242.0,C1=CNC(=C1)C(=O)NCC2=CC=C(C=C2)F,> [ug/mL],>32.7 [ug/mL] (The mean of the results at pH 7.4)
23399,1489243.0,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=CC=CN2,> [ug/mL],>40.2 [ug/mL] (The mean of the results at pH 7.4)
23400,1489244.0,C1=CC=C(C(=C1)CNC(=O)C2=CC=CN2)Cl,= [ug/mL],31.5 [ug/mL] (The mean of the results at pH 7.4)
23401,1489245.0,CC1=CC=C(C=C1)CNC(=O)C2=CC=CN2,> [ug/mL],>32.1 [ug/mL] (The mean of the results at pH 7.4)
23402,1489253.0,CCN1C(=C(NC1=O)CS(=O)(=O)C2=CC=CC=C2)C,= [ug/mL],9.8 [ug/mL] (The mean of the results at pH 7.4)
23403,1489262.0,C1CC1C(=O)C2=CNC(=C2)C(=O)NCC3=CC=NC=C3,= [ug/mL],36.2 [ug/mL] (The mean of the results at pH 7.4)
23404,1489263.0,COC1=CC=C(C=C1)CNC(=O)C2=CC(=CN2)C(=O)C3CC3,= [ug/mL],2 [ug/mL] (The mean of the results at pH 7.4)
23405,1489265.0,C1CC1C(=O)C2=CNC(=C2)C(=O)NCC3=CC=CC=C3Cl,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
23406,1489266.0,C1CC1C(=O)C2=CNC(=C2)C(=O)NCC3=CC=C(C=C3)F,= [ug/mL],4.2 [ug/mL] (The mean of the results at pH 7.4)
23407,1489279.0,C1CN(CCN1CC2=CN=C(S2)N3CCOCC3)C4=CC=CC=C4,> [ug/mL],>51.7 [ug/mL] (The mean of the results at pH 7.4)
23408,1489305.0,COC(=O)C1=CC(=C(C=C1)N2CCN(CC2)C3=CC=CC=C3)N,= [ug/mL],0.8 [ug/mL] (The mean of the results at pH 7.4)
23409,1489313.0,C1=CC=C(C=C1)C2=CN(N=N2)C3=CC=C(C=C3)[N+](=O)[O-],= [ug/mL],15.1 [ug/mL] (The mean of the results at pH 7.4)
23410,1489357.0,CN1CCN(CC1)C2=C(C=C(C=C2)NC(=O)CN3CCOCC3)F,> [ug/mL],>50.5 [ug/mL] (The mean of the results at pH 7.4)
