Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
55545,6472188.0,CC1=C(C=CO1)C2=NC(=NO2)C3=CC(=C(C=C3)OC)OC,0.8 [ug/mL] (The mean of the results at pH 7.4),0.8 [ug/mL] (The mean of the results at pH 7.4)
55546,6472206.0,CC(C(=O)N(C)CC1=NC(=NO1)C2=CC=CC=C2)OC3=CC=C(C=C3)OC,41 [ug/mL] (The mean of the results at pH 7.4),41 [ug/mL] (The mean of the results at pH 7.4)
55547,6472260.0,CCCCC1=C(NC2=NC3=CC=CC=C3N2C1=O)C,<0.2 [ug/mL] (The mean of the results at pH 7.4),<0.2 [ug/mL] (The mean of the results at pH 7.4)
55548,6472270.0,CSC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCC3=CC=CC=N3,49.9 [ug/mL] (The mean of the results at pH 7.4),49.9 [ug/mL] (The mean of the results at pH 7.4)
55549,6472287.0,CCC1=CC=CC=C1NC(=O)CSC2=NC(=C(O2)C)C,>43.6 [ug/mL] (The mean of the results at pH 7.4),>43.6 [ug/mL] (The mean of the results at pH 7.4)
55550,6472290.0,CCOC1=C(C=CC(=C1)C2=NN(N=N2)CC(=O)N3CCCCC3)OC,15.8 [ug/mL] (The mean of the results at pH 7.4),15.8 [ug/mL] (The mean of the results at pH 7.4)
55551,6472322.0,CCOC1=CC=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)OC(=O)C=C3,43.6 [ug/mL] (The mean of the results at pH 7.4),43.6 [ug/mL] (The mean of the results at pH 7.4)
55552,6472386.0,C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=O)CC(=O)O,>42.3 [ug/mL] (The mean of the results at pH 7.4),>42.3 [ug/mL] (The mean of the results at pH 7.4)
55553,6472395.0,CC(C)C1=CC(=C(C=C1)OC)S(=O)(=O)NC2CCCC2,3 [ug/mL] (The mean of the results at pH 7.4),3 [ug/mL] (The mean of the results at pH 7.4)
55554,6472426.0,COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC3=CC=CC=C3,8.5 [ug/mL] (The mean of the results at pH 7.4),8.5 [ug/mL] (The mean of the results at pH 7.4)
55555,6472427.0,CCCCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2,23.8 [ug/mL] (The mean of the results at pH 7.4),23.8 [ug/mL] (The mean of the results at pH 7.4)
55556,6472430.0,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2,39.1 [ug/mL] (The mean of the results at pH 7.4),39.1 [ug/mL] (The mean of the results at pH 7.4)
55557,6472432.0,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=C(C=C2)Cl,9.9 [ug/mL] (The mean of the results at pH 7.4),9.9 [ug/mL] (The mean of the results at pH 7.4)
55558,6472439.0,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2Cl,46 [ug/mL] (The mean of the results at pH 7.4),46 [ug/mL] (The mean of the results at pH 7.4)
55559,6472450.0,C1=CC=C(C=C1)CC2C(=O)NC3=C(C=C(C=C3)Br)C(=O)N2,15.7 [ug/mL] (The mean of the results at pH 7.4),15.7 [ug/mL] (The mean of the results at pH 7.4)
55560,6472454.0,C1CCC(CC1)C(CNC(=O)N)C2=CC=CC=C2,33.4 [ug/mL] (The mean of the results at pH 7.4),33.4 [ug/mL] (The mean of the results at pH 7.4)
55561,6472475.0,CCCS(=O)(=O)N1CCCC(C1)C(=O)OC2=CC=C(C=C2)Cl,1.5 [ug/mL] (The mean of the results at pH 7.4),1.5 [ug/mL] (The mean of the results at pH 7.4)
55562,6472563.0,COC1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=CC=CC4=CC=CC=C43,6 [ug/mL] (The mean of the results at pH 7.4),6 [ug/mL] (The mean of the results at pH 7.4)
55563,6472611.0,COC1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=CC=CO3,38.4 [ug/mL] (The mean of the results at pH 7.4),38.4 [ug/mL] (The mean of the results at pH 7.4)
55564,6472614.0,COC1=CC=CC2=C1OC(=C2)C(=O)N3CCCC4=CC=CC=C43,15.3 [ug/mL] (The mean of the results at pH 7.4),15.3 [ug/mL] (The mean of the results at pH 7.4)
55565,6472666.0,COC1=C(C=C(C=C1)F)S(=O)(=O)N2CCN(CC2)C3=CC=CC=N3,6.1 [ug/mL] (The mean of the results at pH 7.4),6.1 [ug/mL] (The mean of the results at pH 7.4)
55566,6472686.0,COC1=CC=CC2=C1OC(=C2)C(=O)NCCN3CCOCC3,>45.7 [ug/mL] (The mean of the results at pH 7.4),>45.7 [ug/mL] (The mean of the results at pH 7.4)
55567,6472699.0,CCCCS(=O)(=O)N1CCCC(C1)C(=O)OC2=CC=C(C=C2)Cl,<0.8 [ug/mL] (The mean of the results at pH 7.4),<0.8 [ug/mL] (The mean of the results at pH 7.4)
55568,6472708.0,CC1=CC=C(S1)CNC2=C(C=CC(=C2)C(=O)O)Cl,>42.3 [ug/mL] (The mean of the results at pH 7.4),>42.3 [ug/mL] (The mean of the results at pH 7.4)
55569,6472712.0,CC(C)OC1=CC=C(C=C1)C(=O)NC2=NC=NN2,6.4 [ug/mL] (The mean of the results at pH 7.4),6.4 [ug/mL] (The mean of the results at pH 7.4)
55570,6472723.0,CNC(=O)C1=C(C=CC(=C1)S(=O)(=O)NCC2=CC=NC=C2)OC,>50.3 [ug/mL] (The mean of the results at pH 7.4),>50.3 [ug/mL] (The mean of the results at pH 7.4)
55571,6472730.0,COC1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=CC4=CC=CC=C4O3,<0.4 [ug/mL] (The mean of the results at pH 7.4),<0.4 [ug/mL] (The mean of the results at pH 7.4)
55572,6472743.0,C1CN(C2=CC=CC=C21)C(=O)C3CC(=O)N(C3)C4=CC=CC=C4,9.2 [ug/mL] (The mean of the results at pH 7.4),9.2 [ug/mL] (The mean of the results at pH 7.4)
55573,6472751.0,CCN(CC1=NC(=NO1)C2=CC=C(C=C2)C)C(=O)C3=CC=CO3,38.9 [ug/mL] (The mean of the results at pH 7.4),38.9 [ug/mL] (The mean of the results at pH 7.4)
55574,6472811.0,CCOC(=O)N1CCN(CC1)C(=O)C(C)NC(=O)C2=CC=CO2,44.3 [ug/mL] (The mean of the results at pH 7.4),44.3 [ug/mL] (The mean of the results at pH 7.4)
55575,6472813.0,CN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)OCC=C)N(C1=O)C,11.4 [ug/mL] (The mean of the results at pH 7.4),11.4 [ug/mL] (The mean of the results at pH 7.4)
55576,6472859.0,C1=CC=C(C(=C1)C(=O)O)NCC2=CC=CS2,23.8 [ug/mL] (The mean of the results at pH 7.4),23.8 [ug/mL] (The mean of the results at pH 7.4)
55577,6472952.0,CCCCS(=O)(=O)N1CCCC(C1)C(=O)OC2=CC=CC=C2,13.9 [ug/mL] (The mean of the results at pH 7.4),13.9 [ug/mL] (The mean of the results at pH 7.4)
55578,6473033.0,CC1=C(SC=C1)CNCC(C2=CC=CC=C2)O.Cl,>42.6 [ug/mL] (The mean of the results at pH 7.4),>42.6 [ug/mL] (The mean of the results at pH 7.4)
55579,6473082.0,COC(=O)C1=CC=C(C=C1)CN2CCC3=CC=CC=C32,1 [ug/mL] (The mean of the results at pH 7.4),1 [ug/mL] (The mean of the results at pH 7.4)
55580,6473116.0,CC1=C(SC=C1)CNCCC2=CC=C(C=C2)OC.Cl,>44.7 [ug/mL] (The mean of the results at pH 7.4),>44.7 [ug/mL] (The mean of the results at pH 7.4)
55581,6473128.0,COC1=C(C=C(C=C1)S(=O)(=O)N2CC(=O)NC3=CC=CC=C32)F,>50.5 [ug/mL] (The mean of the results at pH 7.4),>50.5 [ug/mL] (The mean of the results at pH 7.4)
55582,6473154.0,CCCS(=O)(=O)N1CCCC(C1)C(=O)OC2=CC=C(C=C2)OC,40.5 [ug/mL] (The mean of the results at pH 7.4),40.5 [ug/mL] (The mean of the results at pH 7.4)
55583,6473184.0,COC1=CC=CC2=C1OC(=C2)C(=O)NCCC3=CC=CC=C3,26.9 [ug/mL] (The mean of the results at pH 7.4),26.9 [ug/mL] (The mean of the results at pH 7.4)
55584,6473196.0,CCCCS(=O)(=O)N1CCCC(C1)C(=O)NCCC2=CC=CC=C2,14.7 [ug/mL] (The mean of the results at pH 7.4),14.7 [ug/mL] (The mean of the results at pH 7.4)
55585,6473223.0,CC1=CC=C(C=C1)N2C(=NC(=N2)C(=O)N)C3=CC=CC=C3,41.1 [ug/mL] (The mean of the results at pH 7.4),41.1 [ug/mL] (The mean of the results at pH 7.4)
55586,6473228.0,CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=C(OC=C3)C,32.6 [ug/mL] (The mean of the results at pH 7.4),32.6 [ug/mL] (The mean of the results at pH 7.4)
55587,6473240.0,CC(=O)NC1=CC(=CC=C1)NC(=O)C2CC(=O)N(C2)CCC3=CC=C(C=C3)F,38.4 [ug/mL] (The mean of the results at pH 7.4),38.4 [ug/mL] (The mean of the results at pH 7.4)
55588,6473278.0,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC(=C(C=C2)C)C,38.5 [ug/mL] (The mean of the results at pH 7.4),38.5 [ug/mL] (The mean of the results at pH 7.4)
55589,6473305.0,CCCCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=C(C=C2)Cl,1.7 [ug/mL] (The mean of the results at pH 7.4),1.7 [ug/mL] (The mean of the results at pH 7.4)
55590,6473367.0,CN(CC1=NC(=NO1)C2=CC=CC=C2)C(=O)COC3=CC=CC(=C3)OC,36.6 [ug/mL] (The mean of the results at pH 7.4),36.6 [ug/mL] (The mean of the results at pH 7.4)
55591,6473372.0,CN(C)C(=O)C1=NN(C(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)OC,>48.4 [ug/mL] (The mean of the results at pH 7.4),>48.4 [ug/mL] (The mean of the results at pH 7.4)
55592,6473397.0,COC1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=CN=CC=C3,>47 [ug/mL] (The mean of the results at pH 7.4),>47 [ug/mL] (The mean of the results at pH 7.4)
55593,6473403.0,CCC(C(=O)NC1CCCC1)OC2=CC=C(C=C2)Cl,>42.3 [ug/mL] (The mean of the results at pH 7.4),>42.3 [ug/mL] (The mean of the results at pH 7.4)
55594,6473420.0,CCCCS(=O)(=O)N1CCCC(C1)C(=O)NCC2CCCO2,41.1 [ug/mL] (The mean of the results at pH 7.4),41.1 [ug/mL] (The mean of the results at pH 7.4)
55595,6473513.0,CCN(CC(=O)NC1CC1)S(=O)(=O)C2=CC=C(C=C2)OCC,>49 [ug/mL] (The mean of the results at pH 7.4),>49 [ug/mL] (The mean of the results at pH 7.4)
55596,6473518.0,CC1=C(C(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)OC(=O)C=C3)C,44.8 [ug/mL] (The mean of the results at pH 7.4),44.8 [ug/mL] (The mean of the results at pH 7.4)
55597,6473527.0,CC(C(=O)N1CC(=O)NC2=CC=CC=C21)OC3=CC=CC=C3OC,>49 [ug/mL] (The mean of the results at pH 7.4),>49 [ug/mL] (The mean of the results at pH 7.4)
55598,6473615.0,CCC(C(=O)N1CC(=O)NC2=CC=CC=C21)OC3=CC=CC=C3OC,43 [ug/mL] (The mean of the results at pH 7.4),43 [ug/mL] (The mean of the results at pH 7.4)
55599,6473670.0,CCSC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2)N(C(=O)N3C)C,47.2 [ug/mL] (The mean of the results at pH 7.4),47.2 [ug/mL] (The mean of the results at pH 7.4)
55600,6473679.0,COC1=CC2=C(C=C1)N(C=C2)S(=O)(=O)C3=CC=CC=C3,1.6 [ug/mL] (The mean of the results at pH 7.4),1.6 [ug/mL] (The mean of the results at pH 7.4)
55601,6473691.0,CC(C)(C)C(=O)N1CCN(CC1)C2=C3C=CC(=CC3=NC=C2)Cl,45 [ug/mL] (The mean of the results at pH 7.4),45 [ug/mL] (The mean of the results at pH 7.4)
55602,6473739.0,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)/C[C@H]2C[C@@H](OC(=O)C[C@@H](C[C@@H]3C[C@@H](C([C@@](O3)(C[C@@H]4C/C(=C/C(=O)OC)/CC(O4)/C=C/C([C@@]1(O2)O)(C)C)O)(C)C)OC(=O)C)O)[C@@H](C)O,t-Butanol > 9.2 (mg/mL),t-Butanol > 9.2 (mg/mL)
55603,6473797.0,CC[C@H]([C@H]1CC[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@@]3(O2)C=C[C@H]([C@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)O,"In water, 7.34X10-5 mg/L at 25 °C (est)",
55604,6473866.0,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(\C1)/C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,"In water, 1.824X10-2 mg/L at 25 °C (est)",4.02e-03 g/L
55605,6473883.0,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,Poor,Poor
55606,6473971.0,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=CC=C(C=C2)OC,23.9 [ug/mL] (The mean of the results at pH 7.4),
55607,6473973.0,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](CC2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)OC4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O,23.9 [ug/mL] (The mean of the results at pH 7.4),
55608,6474087.0,C1=CC=C2C=C(C=CC2=C1)NCC(=O)N/N=C/C3=CC=NC=C3,38.5 [ug/mL] (The mean of the results at pH 7.4),
55609,6474107.0,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1,"Forms soapy suspension (NTP, 1992)","Forms soapy suspension (NTP, 1992)"
55610,6474110.0,C[C@H]1/C=C/C(=O)NC/C=C/C(=C/[C@@H](CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)O[C@H]1C(C)C)O)/C,Poorly soluble in water,Poorly soluble in water
55611,6474319.0,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3C(C([C@H](O3)CO)OP(=O)([O-])OC(C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co+2],"Moderately sol lower aliphatic alcohols; practically insoluble in acetone, ether, petroleum ether, halogenated hydrocarbons, benzene, chloroform",
55612,6474320.0,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@@H]([C@@H]([C@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3],partly miscible in water,partly miscible in water
55613,6474983.0,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)COC4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,"In water, 5 mg/mL at 25 °C","In water, 5 mg/mL at 25 °C"
55614,6475724.0,C1C(C(C(O1)OC2C(C(C(OC2OC3=CC=C(C=C3)/C=C/C(=O)C4=C(C=C(C=C4)O)O)CO)O)O)O)(CO)O,3574 mg/L @ 25 °C (est),
55615,6475943.0,C/C(=C\C=C\[C@@]1([C@@H]2CC[C@@]3([C@@]2(CCC(=CC3)C(=O)OC)OC(=O)C)C(=O)O1)C)/C(=O)O,"Solubility in methanol: 1 mg/mL, clear, colorless","Solubility in methanol: 1 mg/mL, clear, colorless"
55616,6476659.0,C[C@@H]1CCC2(CCCCO2)O[C@@H]1[C@@H](C)C[C@@H]([C@@H]3C(=C)[C@H]([C@H]4[C@H](O3)CCC5(O4)CCC(O5)/C=C/[C@@H](C)[C@@H]6CC(=CC7(O6)[C@@H](CC[C@H](O7)C[C@](C)(C(=O)O)O)O)C)O)O,"Readily soluble in many organic solvents, degrading in acid or base","Readily soluble in many organic solvents, degrading in acid or base"
55617,6478017.0,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H]([C@H](C[C@@]5([C@@H]4CCC3C2)O)OC(=O)C)C6=CC(=O)OC6)C)C)OC)O,"In water, 1.557 mg/L at 25 °C (est)",
55618,6478778.0,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O)/C)C,0.0002459 mg/L @ 25 °C (est),
55619,6479523.0,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,Sodium salt is soluble in water (50 mg/ml),Sodium salt is soluble in water (50 mg/ml)
55620,6479915.0,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O,268.4 mg/L @ 25 °C (est),
55621,6481824.0,CC(C)C1=C(C(=C2C(=C1)CCC3=C2C(=O)CCC3(C)C)O)O,2.643 mg/L @ 25 °C (est),
55622,6483813.0,CCCOC1=CC=C(C=C1)CN(C)C2=NC=NC(=N2)N,13.5 [ug/mL] (The mean of the results at pH 7.4),13.5 [ug/mL] (The mean of the results at pH 7.4)
55623,6483846.0,C1CCN(C1)C(=O)CSC2=NN=C(O2)C3=CC=NC=C3,>43.6 [ug/mL] (The mean of the results at pH 7.4),>43.6 [ug/mL] (The mean of the results at pH 7.4)
55624,6483849.0,CCNC(=O)CCSC1=NC(=CC(=N1)C)C,>35.9 [ug/mL] (The mean of the results at pH 7.4),>35.9 [ug/mL] (The mean of the results at pH 7.4)
55625,6483859.0,CC(C(=O)NC1CCCC1)OC(=O)CN2C(=O)C3=CC=CC=C3C2=O,>51.7 [ug/mL] (The mean of the results at pH 7.4),>51.7 [ug/mL] (The mean of the results at pH 7.4)
55626,6483868.0,C1=CC(=CC(=C1)F)CN2C=CC(=N2)N,20.6 [ug/mL] (The mean of the results at pH 7.4),20.6 [ug/mL] (The mean of the results at pH 7.4)
55627,6483911.0,CC1=CC=C(C=C1)C(C)N2C=C(N=N2)C(=O)NCC3=CC=CC=N3,26.1 [ug/mL] (The mean of the results at pH 7.4),26.1 [ug/mL] (The mean of the results at pH 7.4)
55628,6483931.0,C1=CC=C(C=C1)C2=NN(C=C2C(=O)NC3=CC=CC=N3)CCC#N,39.1 [ug/mL] (The mean of the results at pH 7.4),39.1 [ug/mL] (The mean of the results at pH 7.4)
55629,6483961.0,CCN(CC)C(=O)C1=CN(N=C1C2=CC3=CC=CC=C3C=C2)CCC#N,43.6 [ug/mL] (The mean of the results at pH 7.4),43.6 [ug/mL] (The mean of the results at pH 7.4)
55630,6483963.0,COC(=O)C1=CN(N=C1C2=CC3=CC=CC=C3C=C2)CCC#N,31.3 [ug/mL] (The mean of the results at pH 7.4),31.3 [ug/mL] (The mean of the results at pH 7.4)
55631,6483964.0,C1=CC=C2C=C(C=CC2=C1)C3=NN(C=C3C(=O)N)CCC#N,34.6 [ug/mL] (The mean of the results at pH 7.4),34.6 [ug/mL] (The mean of the results at pH 7.4)
55632,6484054.0,C1CCC2=NC3=NC=NN3C(=C2C1)NCCC4=CC=CC=C4F,27.7 [ug/mL] (The mean of the results at pH 7.4),27.7 [ug/mL] (The mean of the results at pH 7.4)
55633,6484060.0,CN(C)CCNC1=C2CCCCC2=NC3=NN=NN13,25.2 [ug/mL] (The mean of the results at pH 7.4),25.2 [ug/mL] (The mean of the results at pH 7.4)
55634,6484066.0,CC(C(=O)NCC=C)N1C2=CC=CC3=C2C(=CC=C3)S1(=O)=O,>47.5 [ug/mL] (The mean of the results at pH 7.4),>47.5 [ug/mL] (The mean of the results at pH 7.4)
55635,6484089.0,CCC(=O)NCCC1=NC2=C(N1C)C=CC(=C2)NC(=O)C3=CC=CS3,>53.5 [ug/mL] (The mean of the results at pH 7.4),>53.5 [ug/mL] (The mean of the results at pH 7.4)
55636,6484099.0,CN1C=CC(=N1)C(=O)OCC(=O)NC2=CC=CC3=CC=CC=C32,39.6 [ug/mL] (The mean of the results at pH 7.4),39.6 [ug/mL] (The mean of the results at pH 7.4)
55637,6484121.0,C1CNCCC1COCC2=CC=CC=C2,>30.8 [ug/mL] (The mean of the results at pH 7.4),>30.8 [ug/mL] (The mean of the results at pH 7.4)
55638,6484315.0,CC1=CC=C(O1)CCC(=O)NC2=CC=C(C=C2)C(=O)C,36.7 [ug/mL] (The mean of the results at pH 7.4),36.7 [ug/mL] (The mean of the results at pH 7.4)
55639,6484316.0,C1=CC=C(C=C1)C(=O)CN2C3=CC=CC=C3C=C2C(=O)O,39.2 [ug/mL] (The mean of the results at pH 7.4),39.2 [ug/mL] (The mean of the results at pH 7.4)
55640,6484377.0,CC\1=NN(C(=O)/C1=C/N(C)C)C2=NC3=CC=CC=C3N2,>40.4 [ug/mL] (The mean of the results at pH 7.4),>40.4 [ug/mL] (The mean of the results at pH 7.4)
55641,6484396.0,CCN1C=C(C(=N1)C)C2=NOC(=C2)C(=O)O,25.6 [ug/mL] (The mean of the results at pH 7.4),25.6 [ug/mL] (The mean of the results at pH 7.4)
55642,6484453.0,CC1=CC(=NN1S(=O)(=O)C2=CC3=C(C=C2)OC(=O)C=C3)C,16.1 [ug/mL] (The mean of the results at pH 7.4),16.1 [ug/mL] (The mean of the results at pH 7.4)
55643,6484490.0,CN1C2=C(C(=O)NC1=O)N(C(=N2)N3CCCC3)CC(COCC=C)O,>52.4 [ug/mL] (The mean of the results at pH 7.4),>52.4 [ug/mL] (The mean of the results at pH 7.4)
55644,6484532.0,CC(CN1C2=C(N=C1N3CCCC3)N(C(=O)NC2=O)C)O,41.4 [ug/mL] (The mean of the results at pH 7.4),41.4 [ug/mL] (The mean of the results at pH 7.4)
55645,6484582.0,CC(C1=NC(=NO1)C2=CC=CC=C2)NC(=O)C3=CC=CO3,31.7 [ug/mL] (The mean of the results at pH 7.4),31.7 [ug/mL] (The mean of the results at pH 7.4)
55646,6484630.0,CCOC1=CC=CC=C1C2=NNC(=S)N2CC=C,28.1 [ug/mL] (The mean of the results at pH 7.4),28.1 [ug/mL] (The mean of the results at pH 7.4)
55647,6484686.0,C1=CC2=C(C=C1CC3=CC4=C(C=C3)N=CN4)NC=N2,34.3 [ug/mL] (The mean of the results at pH 7.4),34.3 [ug/mL] (The mean of the results at pH 7.4)
55648,6484778.0,C1=CC=C2C(=C1)N(C(=O)O2)CCC(=O)NC3=CC=C(C=C3)C(=O)O,>48.9 [ug/mL] (The mean of the results at pH 7.4),>48.9 [ug/mL] (The mean of the results at pH 7.4)
55649,6485176.0,CCOC1=CC=C(C=C1)N(C)CC2=CC(=O)OC3=C2C=C(C=C3)OC,8.1 [ug/mL] (The mean of the results at pH 7.4),8.1 [ug/mL] (The mean of the results at pH 7.4)
55650,6485185.0,CCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NCCC3=CC=C(C=C3)F,30.8 [ug/mL] (The mean of the results at pH 7.4),30.8 [ug/mL] (The mean of the results at pH 7.4)
55651,6485210.0,CC1=CC(=CC=C1)C2=NOC(=N2)CN(C)C(=O)C3=C(OC=C3)C,40.9 [ug/mL] (The mean of the results at pH 7.4),40.9 [ug/mL] (The mean of the results at pH 7.4)
55652,6485211.0,CC1=C(C=CO1)C(=O)N(CC2=NC(=NO2)C3=CC=C(C=C3)OC)C(C)C,38.7 [ug/mL] (The mean of the results at pH 7.4),38.7 [ug/mL] (The mean of the results at pH 7.4)
55653,6485339.0,CN1C=C(C=N1)S(=O)(=O)N2CCCC(C2)C(=O)O,>41 [ug/mL] (The mean of the results at pH 7.4),>41 [ug/mL] (The mean of the results at pH 7.4)
55654,6485344.0,CC(C(=O)O)OC1=CC=C(C=C1)N2C=NN=N2,19.6 [ug/mL] (The mean of the results at pH 7.4),19.6 [ug/mL] (The mean of the results at pH 7.4)
55655,6485350.0,COC1=CC=CC(=C1)CN2C=C(C=N2)N,8.7 [ug/mL] (The mean of the results at pH 7.4),8.7 [ug/mL] (The mean of the results at pH 7.4)
55656,6485369.0,C1=COC(=C1)C2=CC=NC3=CC(=NN23)C(=O)O,>34.4 [ug/mL] (The mean of the results at pH 7.4),>34.4 [ug/mL] (The mean of the results at pH 7.4)
55657,6485374.0,CC(C(=O)O)N1C=C(C=N1)Cl,20.3 [ug/mL] (The mean of the results at pH 7.4),20.3 [ug/mL] (The mean of the results at pH 7.4)
55658,6485376.0,CCN1C=C(C(=N1)C)C2=CSC(=N2)N,22.6 [ug/mL] (The mean of the results at pH 7.4),22.6 [ug/mL] (The mean of the results at pH 7.4)
55659,6485377.0,CC1=C(C=NN1C)C2=CSC(=N2)N,>29.1 [ug/mL] (The mean of the results at pH 7.4),>29.1 [ug/mL] (The mean of the results at pH 7.4)
55660,6485380.0,CCN1C=C(C=N1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,37.5 [ug/mL] (The mean of the results at pH 7.4),37.5 [ug/mL] (The mean of the results at pH 7.4)
55661,6485390.0,CC1=NN(C=C1C2=CSC(=N2)N)C,28.1 [ug/mL] (The mean of the results at pH 7.4),28.1 [ug/mL] (The mean of the results at pH 7.4)
55662,6485391.0,CCN1C(=C(C=N1)C2=CSC(=N2)N)C,>31.2 [ug/mL] (The mean of the results at pH 7.4),>31.2 [ug/mL] (The mean of the results at pH 7.4)
55663,6485394.0,CC1=C(C=NN1C)C2=NOC(=C2)C(=O)O,28.2 [ug/mL] (The mean of the results at pH 7.4),28.2 [ug/mL] (The mean of the results at pH 7.4)
55664,6485397.0,CCN1C=C(C(=N1)C)CCC(=O)O,>27.3 [ug/mL] (The mean of the results at pH 7.4),>27.3 [ug/mL] (The mean of the results at pH 7.4)
